id,upstreamId,queryId,schedulingThreadId,schedulingTime(us),executionThreadId,startTime(us),stopTime(us),pipeline
464574149660199,464574147344030,2,1,5342401,161,5342415,5346204,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574153482856,464574149660199,2,1,5346224,161,5346238,5350097,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574157371697,464574153482856,2,1,5350113,161,5350125,5362358,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574169643727,464574157371697,2,1,5362385,161,5362418,5370792,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574178074582,464574169643727,2,1,5370816,161,5370830,5379912,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574187197565,464574178074582,2,1,5379939,161,5379948,5388844,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574196123906,464574187197565,2,1,5388865,161,5388882,5395480,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574202768851,464574196123906,2,1,5395510,161,5395574,5403279,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574210583014,464574202768851,2,1,5403324,161,5403342,5403847,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574211133113,464574210583014,2,1,5403874,161,5403885,5405663,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574212937934,464574211133113,2,1,5405679,161,5405690,5406441,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574213730557,464574212937934,2,1,5406472,161,5406492,5409255,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574216529201,464574213730557,2,1,5409270,161,5409281,5411842,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574219116658,464574216529201,2,1,5411858,161,5411875,5413839,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574221112720,464574219116658,2,1,5413854,161,5413865,5416896,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574224175626,464574221112720,2,1,5416917,161,5416946,5419281,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574226554863,464574224175626,2,1,5419296,161,5419308,5420875,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574228148936,464574226554863,2,1,5420890,161,5420902,5421658,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464574228930665,464574228148936,2,1,5421672,161,5421683,5423700,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
